time,C_vaccine_Ninj3,C_vaccine_Ninj2,C_vaccine_Ninj1
134.71,3.8925724642418422,3.6041375861792933,1.790206732201524
134.715,3.8915994427585368,3.6032366644026634,1.7897592364577721
134.72,3.8906266645001963,3.6023359678283264,1.7893118525739744
134.725,3.889654129406025,3.601435496399989,1.7888645805221666
134.73,3.8886818374152377,3.600535250061372,1.7884174202743972
134.735,3.8877097884670606,3.599635228756203,1.787970371802714
134.74,3.886737982500752,3.598735432428243,1.7875234350791829
134.745,3.885766419455569,3.5978358610212475,1.7870766100758657
134.75,3.8847950992707876,3.596936514478995,1.7866298967648384
134.755,3.8838240218857027,3.596037392745276,1.7861832951181786
134.76,3.8828531872396197,3.5951384957638957,1.7857368051079774
134.765,3.8818825952718616,3.594239823478672,1.7852904267063265
134.77,3.880912245921762,3.5933413758334334,1.784844159885325
134.775,3.879942139128685,3.592443152772037,1.7843980046170858
134.78,3.8789722748319915,3.591545154238338,1.7839519608737238
134.785,3.8780026529710683,3.590647380176213,1.7835060286273585
134.79,3.877033273485311,3.589749830529552,1.783060207850122
134.79500000000002,3.876064136314129,3.58885250524225,1.782614498514146
134.8,3.8750952413969624,3.5879554042582353,1.7821689005915797
134.805,3.87412658867325,3.587058527521435,1.7817234140545692
134.81,3.87315817808245,3.5861618749757933,1.7812780388752738
134.815,3.8721900095640387,3.585265446565271,1.780832775025855
134.82,3.871222083057503,3.5843692422338407,1.7803876224784865
134.825,3.870254398502349,3.5834732619254885,1.7799425812053453
134.83,3.8692869558380907,3.5825775055842106,1.779497651178613
134.835,3.8683197550042747,3.5816819731540335,1.779052832370486
134.84,3.8673527959404432,3.5807866645789805,1.7786081247531627
134.845,3.866386078586164,3.5798915798030957,1.7781635282988466
134.85,3.8654196028810155,3.578996718770437,1.777719042979753
134.855,3.8644533687645928,3.578102081425073,1.7772746687681005
134.86,3.8634873761765025,3.577207667711085,1.7768304056361117
134.865,3.862521625056379,3.5763134775725827,1.776386253556026
134.87,3.861556115343859,3.575419510953674,1.775942212500083
134.875,3.8605908469785977,3.574525767798486,1.775498282440527
134.88,3.8596258199002653,3.57363224805116,1.7750544633496161
134.885,3.858661034048547,3.5727389516558503,1.7746107551996098
134.89,3.8576964893631462,3.571845878556726,1.7741671579627747
134.895,3.8567321857837706,3.570953028697965,1.7737236716113858
134.9,3.8557681232501637,3.570060402023775,1.7732802961177303
134.905,3.8548043017020657,3.5691679984783606,1.772837031454092
134.91,3.853840721079238,3.56827581800595,1.7723938775927706
134.915,3.8528773813214565,3.567383860550776,1.7719508345060668
134.92000000000002,3.851914282368506,3.566492126057091,1.771507902166288
134.925,3.8509514241602067,3.565600614469169,1.771065080545755
134.93,3.8499888066363717,3.564709325731287,1.7706223696167918
134.935,3.849026429736839,3.5638182597877384,1.7701797693517258
134.94,3.8480642934014586,3.562927416582834,1.7697372797228974
134.945,3.847102397570098,3.562036796060893,1.7692949007026495
134.95,3.8461407421826386,3.5611463981662532,1.768852632263332
134.955,3.845179327178972,3.5602562228432593,1.7684104743773028
134.96,3.8442181524990193,3.559366270036285,1.767968427016932
134.965,3.843257218082703,3.5584765396897042,1.767526490154587
